date,open,high,low,close,volume
2021-10-04,121.1345,120.877,119.86,120.3685,2971321
2021-10-05,120.3685,118.7922,118.5802,118.6862,1200270
2021-10-06,118.6862,121.5809,121.5275,121.5542,590417
2021-10-07,121.5542,121.781,121.5032,121.6421,7505067
2021-10-08,121.6421,120.9127,120.4097,120.6612,5122942
2021-10-11,120.6612,121.32,120.6954,121.0077,1560560
2021-10-12,121.0077,121.1496,120.6123,120.881,5832192
2021-10-13,120.881,120.6402,120.5538,120.597,692458
2021-10-14,120.597,121.6215,121.4296,121.5256,7923323
2021-10-15,121.5256,122.7463,122.5978,122.6721,7585023
2021-10-18,122.6721,122.0253,121.8351,121.9302,5218912
2021-10-19,121.9302,121.6762,120.5776,121.1269,7811918
2021-10-20,121.1269,121.0507,120.4773,120.764,6230267
2021-10-21,120.764,118.8911,116.1269,117.509,7468500
2021-10-22,117.509,115.7292,115.1235,115.4264,7764873
2021-10-25,115.4264,117.4619,117.2791,117.3705,2423782
2021-10-26,117.3705,119.7552,119.7373,119.7463,5109409
2021-10-27,119.7463,119.6104,119.2392,119.4248,4396937
2021-10-28,119.4248,120.8308,119.7491,120.29,1908791
2021-10-29,120.29,121.2341,120.3186,120.7763,5997963
2021-11-01,120.7763,125.7472,124.9721,125.3597,2476850
2021-11-02,125.3597,127.3003,126.8864,127.0933,4602553
2021-11-03,127.0933,127.4298,126.4431,126.9365,3600618
2021-11-04,126.9365,126.2196,124.8342,125.5269,3231303
2021-11-05,125.5269,123.476,122.8584,123.1672,6833233
2021-11-08,123.1672,123.9314,123.0793,123.5053,546250
2021-11-09,123.5053,122.8929,121.9594,122.4262,4505194
2021-11-10,122.4262,120.6376,120.1435,120.3906,5585676
2021-11-11,120.3906,119.8425,119.1493,119.4959,1850850
2021-11-12,119.4959,118.2341,117.7468,117.9905,975147
2021-11-15,117.9905,120.7488,120.1307,120.4397,6447586
2021-11-16,120.4397,121.9676,121.5469,121.7572,3517193
2021-11-17,121.7572,122.172,121.3922,121.7821,4385850
2021-11-18,121.7821,124.3755,123.6273,124.0014,2612368
2021-11-19,124.0014,124.7442,123.5634,124.1538,2943445
2021-11-22,124.1538,123.2623,122.5659,122.9141,7318753
2021-11-23,122.9141,125.3949,125.0429,125.2189,1376336
2021-11-24,125.2189,126.6088,125.5295,126.0691,4330415
2021-11-25,126.0691,124.5602,124.5338,124.547,6936737
2021-11-26,124.547,124.7386,123.8617,124.3001,5398107
2021-11-29,124.3001,123.1181,122.9576,123.0378,6282197
2021-11-30,123.0378,121.41,120.6887,121.0493,6203709
2021-12-01,121.0493,122.7696,122.1082,122.4389,5429107
2021-12-02,122.4389,125.3868,125.2419,125.3143,2785221
2021-12-03,125.3143,123.6564,122.875,123.2657,4010043
2021-12-06,123.2657,124.2914,123.9856,124.1385,4808760
2021-12-07,124.1385,124.1433,122.2768,123.21,3970431
2021-12-08,123.21,122.6332,122.4241,122.5287,7642780
2021-12-09,122.5287,121.6978,121.6966,121.6972,5551145
2021-12-10,121.6972,120.8719,120.0844,120.4781,4571867
2021-12-13,120.4781,120.9025,120.2665,120.5845,7610953
2021-12-14,120.5845,119.8717,118.976,119.4239,4412487
2021-12-15,119.4239,120.6187,119.0774,119.848,7174144
2021-12-16,119.848,120.1773,119.4462,119.8117,1918060
2021-12-17,119.8117,119.8722,119.1369,119.5045,4728087
2021-12-20,119.5045,118.6901,117.801,118.2456,4728456
2021-12-21,118.2456,117.855,117.0755,117.4652,5139022
2021-12-22,117.4652,118.6623,118.4785,118.5704,6296260
2021-12-23,118.5704,119.4473,119.1948,119.3211,648725
2021-12-24,119.3211,118.9105,117.0194,117.9649,991215
2021-12-27,117.9649,118.4413,117.8408,118.1411,6497804
2021-12-28,118.1411,119.838,118.6558,119.2469,2768693
2021-12-29,119.2469,116.9449,116.8888,116.9169,4424152
2021-12-30,116.9169,117.8476,117.5864,117.717,1408017
2021-12-31,117.717,117.4555,116.1839,116.8197,821898
2022-01-03,116.8197,118.2736,117.0417,117.6577,1185338
2022-01-04,117.6577,118.0285,115.2114,116.6199,7927624
2022-01-05,116.6199,114.2394,114.0715,114.1555,4002415
2022-01-06,114.1555,112.7877,111.1747,111.9812,6834625
2022-01-07,111.9812,112.6349,111.524,112.0795,554745
2022-01-10,112.0795,112.5574,112.3687,112.463,2183032
2022-01-11,112.463,111.5014,111.0638,111.2826,5332577
2022-01-12,111.2826,112.5344,111.8101,112.1723,5732651
2022-01-13,112.1723,110.4192,109.5626,109.9909,6454632
2022-01-14,109.9909,110.1462,109.7272,109.9367,2618219
2022-01-17,109.9367,108.6023,108.164,108.3831,2648185
2022-01-18,108.3831,108.0271,107.1148,107.5709,545256
2022-01-19,107.5709,108.8529,106.476,107.6644,7537449
2022-01-20,107.6644,106.7578,106.4232,106.5905,7030911
2022-01-21,106.5905,106.3477,105.9155,106.1316,1002264
2022-01-24,106.1316,107.4642,107.4422,107.4532,3846145
2022-01-25,107.4532,107.4993,105.9885,106.7439,1439695
2022-01-26,106.7439,108.1518,107.5524,107.8521,2683955
2022-01-27,107.8521,106.606,106.2576,106.4318,1752390
2022-01-28,106.4318,107.3674,106.9181,107.1427,2715995
2022-01-31,107.1427,109.1115,108.9786,109.045,979809
2022-02-01,109.045,106.2384,105.5417,105.89,3150432
2022-02-02,105.89,105.3842,104.4433,104.9137,4675282
2022-02-03,104.9137,105.6745,105.6744,105.6745,5955483
2022-02-04,105.6745,105.4528,105.445,105.4489,7364547
2022-02-07,105.4489,106.0904,105.8124,105.9514,4017847
2022-02-08,105.9514,105.2831,105.1525,105.2178,2267413
2022-02-09,105.2178,105.7065,105.0111,105.3588,4838586
2022-02-10,105.3588,105.5586,104.8288,105.1937,3073697
2022-02-11,105.1937,106.9911,106.4293,106.7102,7866302
2022-02-14,106.7102,107.1987,106.9385,107.0686,4100952
2022-02-15,107.0686,108.1144,106.9566,107.5355,2471277
2022-02-16,107.5355,107.3882,106.6867,107.0374,6512097
2022-02-17,107.0374,106.6477,106.2421,106.4449,7323196
2022-02-18,106.4449,106.2961,105.5551,105.9256,6046510
2022-02-21,105.9256,106.5719,106.3483,106.4601,7854891
2022-02-22,106.4601,106.0375,105.8734,105.9554,1444740
2022-02-23,105.9554,106.7184,105.9944,106.3564,3546555
2022-02-24,106.3564,109.1311,109.0112,109.0712,6597020
2022-02-25,109.0712,110.4226,110.0782,110.2504,5854342
2022-02-28,110.2504,109.8982,109.8075,109.8528,1696311
2022-03-01,109.8528,111.5996,111.3629,111.4812,6622388
2022-03-02,111.4812,111.2286,110.7113,110.9699,4944041
2022-03-03,110.9699,109.378,107.2646,108.3213,642157
2022-03-04,108.3213,107.1084,106.9934,107.0509,6094769
2022-03-07,107.0509,105.3018,104.11,104.7059,2787319
2022-03-08,104.7059,104.6828,103.91,104.2964,5288109
2022-03-09,104.2964,104.7537,103.9478,104.3508,6419393
2022-03-10,104.3508,107.0298,105.9766,106.5032,5879199
2022-03-11,106.5032,106.9919,106.916,106.954,7719513
2022-03-14,106.954,106.7894,106.6209,106.7051,1962603
2022-03-15,106.7051,108.0711,107.5385,107.8048,1775029
2022-03-16,107.8048,105.1462,104.8807,105.0135,3520791
2022-03-17,105.0135,105.6019,105.0829,105.3424,636645
2022-03-18,105.3424,106.8654,105.8411,106.3533,5736396
2022-03-21,106.3533,104.5725,104.4559,104.5142,2152131
2022-03-22,104.5142,106.1812,105.7995,105.9904,1686837
2022-03-23,105.9904,106.4539,106.4535,106.4537,842221
2022-03-24,106.4537,106.2111,105.7015,105.9563,7228318
2022-03-25,105.9563,107.4128,106.1792,106.796,2935919
2022-03-28,106.796,110.7872,108.7706,109.7789,1679580
2022-03-29,109.7789,110.2941,109.8094,110.0518,553687
2022-03-30,110.0518,110.9523,109.8741,110.4132,5549048
2022-03-31,110.4132,110.0624,109.6159,109.8392,5850495
2022-04-01,109.8392,108.8216,108.693,108.7573,2990272
2022-04-04,108.7573,110.0786,109.6802,109.8794,7343308
2022-04-05,109.8794,109.421,108.1569,108.789,5673395
2022-04-06,108.789,109.0575,108.7728,108.9151,3129137
2022-04-07,108.9151,108.4553,108.1949,108.3251,5298757
2022-04-08,108.3251,109.2535,108.711,108.9822,4375010
2022-04-11,108.9822,109.9509,108.9537,109.4523,7726006
2022-04-12,109.4523,111.3176,110.396,110.8568,5276415
2022-04-13,110.8568,110.2469,110.1801,110.2135,2539660
2022-04-14,110.2135,110.1848,109.5954,109.8901,2519450
2022-04-15,109.8901,109.1053,108.1737,108.6395,7325359
2022-04-18,108.6395,108.7661,107.4225,108.0943,5200858
2022-04-19,108.0943,108.9727,108.262,108.6174,2471140
2022-04-20,108.6174,109.8065,109.4763,109.6414,7708387
2022-04-21,109.6414,108.8587,108.076,108.4674,7392180
2022-04-22,108.4674,110.0195,109.2567,109.6381,4361607
2022-04-25,109.6381,111.9714,110.9678,111.4696,4028434
2022-04-26,111.4696,112.5908,111.5245,112.0576,7649005
2022-04-27,112.0576,115.3977,113.8911,114.6444,4624390
2022-04-28,114.6444,114.0282,113.2096,113.6189,3156222
2022-04-29,113.6189,112.254,111.6821,111.9681,6746093
2022-05-02,111.9681,109.7805,109.4922,109.6364,1627109
2022-05-03,109.6364,111.9253,111.3865,111.6559,4934315
2022-05-04,111.6559,112.8149,112.3249,112.5699,5932207
2022-05-05,112.5699,112.6018,112.4553,112.5285,2053744
2022-05-06,112.5285,112.9596,112.9226,112.9411,4766988
2022-05-09,112.9411,111.9062,111.0126,111.4594,6193014
2022-05-10,111.4594,115.1538,114.4733,114.8136,2288220
2022-05-11,114.8136,115.2624,114.7901,115.0263,4511718
2022-05-12,115.0263,115.3173,115.1066,115.2119,5959501
2022-05-13,115.2119,116.717,115.7922,116.2546,4513582
2022-05-16,116.2546,118.1614,115.7638,116.9626,3372875
2022-05-17,116.9626,117.4021,117.2228,117.3125,2330288
2022-05-18,117.3125,117.3616,115.118,116.2398,6685640
2022-05-19,116.2398,117.3014,116.5674,116.9344,7738965
2022-05-20,116.9344,119.6504,119.632,119.6412,2341646
2022-05-23,119.6412,121.7529,121.4971,121.625,4469579
2022-05-24,121.625,124.0209,123.9986,124.0098,6300545
2022-05-25,124.0098,123.5582,123.0185,123.2884,7745594
2022-05-26,123.2884,122.4451,121.2939,121.8695,7529107
2022-05-27,121.8695,122.2647,121.1796,121.7222,2096246
2022-05-30,121.7222,122.1888,121.4915,121.8402,2319239
2022-05-31,121.8402,123.8423,123.1328,123.4875,5405727
2022-06-01,123.4875,121.2535,120.8289,121.0412,2750618
2022-06-02,121.0412,123.33,123.3107,123.3203,4928622
2022-06-03,123.3203,123.455,122.7923,123.1237,2969930
2022-06-06,123.1237,122.8214,122.2412,122.5313,631936
2022-06-07,122.5313,121.2599,120.917,121.0885,5652030
2022-06-08,121.0885,119.0156,118.4707,118.7432,2479746
2022-06-09,118.7432,120.0068,119.9091,119.9579,5342256
2022-06-10,119.9579,120.8437,119.3554,120.0995,7467771
2022-06-13,120.0995,118.8766,117.704,118.2903,2969970
2022-06-14,118.2903,117.1849,115.8172,116.5011,7943565
2022-06-15,116.5011,116.1439,115.9909,116.0674,5562581
2022-06-16,116.0674,118.4751,118.4269,118.451,1796573
2022-06-17,118.451,118.1999,118.0361,118.118,5812470
2022-06-20,118.118,116.1546,115.9281,116.0413,4035647
2022-06-21,116.0413,115.8377,115.631,115.7344,7120071
2022-06-22,115.7344,116.0785,114.7032,115.3908,3078682
2022-06-23,115.3908,112.4654,111.0342,111.7498,6258675
2022-06-24,111.7498,112.0807,111.3403,111.7105,6048322
2022-06-27,111.7105,111.4808,111.3888,111.4348,2004900
2022-06-28,111.4348,113.1422,111.6646,112.4034,3890664
2022-06-29,112.4034,115.0405,114.8788,114.9597,2121788
2022-06-30,114.9597,117.3339,115.7847,116.5593,5104229
2022-07-01,116.5593,116.2284,116.209,116.2187,7849758
2022-07-04,116.2187,114.826,114.6142,114.7201,691896
2022-07-05,114.7201,118.95,117.7569,118.3535,5783422
2022-07-06,118.3535,118.7652,118.181,118.4731,5107765
2022-07-07,118.4731,118.7064,118.3506,118.5285,1583329
2022-07-08,118.5285,118.6804,118.3791,118.5297,7657676
2022-07-11,118.5297,119.4567,118.2382,118.8475,2880612
2022-07-12,118.8475,118.9421,118.4126,118.6774,733979
2022-07-13,118.6774,118.4227,117.3744,117.8986,5303290
2022-07-14,117.8986,117.2781,117.047,117.1625,778104
2022-07-15,117.1625,117.3851,116.9182,117.1516,5773671
2022-07-18,117.1516,116.9561,115.8941,116.4251,5719574
2022-07-19,116.4251,116.1981,114.7381,115.4681,7078816
2022-07-20,115.4681,116.1199,115.1807,115.6503,2498547
2022-07-21,115.6503,115.7057,114.9575,115.3316,6069451
2022-07-22,115.3316,118.0581,116.8763,117.4672,4544630
2022-07-25,117.4672,113.9299,113.7168,113.8234,4625279
2022-07-26,113.8234,115.5738,115.1434,115.3586,5291882
2022-07-27,115.3586,117.5943,116.6691,117.1317,7362758
2022-07-28,117.1317,114.3223,114.2529,114.2876,4829454
2022-07-29,114.2876,113.9984,113.7071,113.8527,1495893
2022-08-01,113.8527,113.4492,113.3116,113.3804,3696247
2022-08-02,113.3804,111.8874,111.1424,111.5149,2339050
2022-08-03,111.5149,111.4357,109.5884,110.5121,3170492
2022-08-04,110.5121,109.7832,108.3803,109.0818,7854421
2022-08-05,109.0818,111.5155,111.3508,111.4332,2955257
2022-08-08,111.4332,113.6377,111.8128,112.7252,6335279
2022-08-09,112.7252,114.4959,114.4897,114.4928,6634370
2022-08-10,114.4928,115.6111,115.4354,115.5233,3477299
2022-08-11,115.5233,114.1658,113.8398,114.0028,3434317
2022-08-12,114.0028,113.4033,113.2397,113.3215,4466914
2022-08-15,113.3215,114.6493,113.397,114.0231,7663774
2022-08-16,114.0231,113.3913,111.4024,112.3969,3803481
2022-08-17,112.3969,114.0922,112.7011,113.3967,5037454
2022-08-18,113.3967,113.7483,112.4598,113.104,2046064
2022-08-19,113.104,112.7504,112.5101,112.6302,3740641
2022-08-22,112.6302,113.8244,113.4342,113.6293,3215548
2022-08-23,113.6293,114.54,114.002,114.271,1279091
2022-08-24,114.271,114.5388,113.0837,113.8112,2866789
2022-08-25,113.8112,115.6537,115.2269,115.4403,2666791
2022-08-26,115.4403,114.9095,113.0636,113.9865,3877180
2022-08-29,113.9865,115.493,114.2403,114.8666,6059407
2022-08-30,114.8666,115.8096,115.634,115.7218,2206930
2022-08-31,115.7218,115.6327,115.0219,115.3273,6467520
2022-09-01,115.3273,116.0116,115.617,115.8143,7100834
2022-09-02,115.8143,114.1315,114.114,114.1227,1464795
2022-09-05,114.1227,115.726,115.1337,115.4298,6395842
2022-09-06,115.4298,115.4334,114.9837,115.2086,3083236
2022-09-07,115.2086,115.3491,113.696,114.5225,2078458
2022-09-08,114.5225,116.0966,115.9195,116.008,2309771
2022-09-09,116.008,115.3975,114.7349,115.0662,769515
2022-09-12,115.0662,113.7571,112.5862,113.1717,2120179
2022-09-13,113.1717,111.5357,110.6855,111.1106,6481804
2022-09-14,111.1106,112.1667,111.7436,111.9552,4297267
2022-09-15,111.9552,110.9359,109.6265,110.2812,7023976
2022-09-16,110.2812,112.8221,112.5016,112.6618,6346694
2022-09-19,112.6618,110.0527,109.7774,109.915,1171986
2022-09-20,109.915,112.2095,112.2089,112.2092,2834482
2022-09-21,112.2092,113.0903,111.9646,112.5275,7945605
2022-09-22,112.5275,112.7025,112.1588,112.4307,3521786
2022-09-23,112.4307,112.1257,111.3371,111.7314,637900
2022-09-26,111.7314,112.5046,112.0984,112.3015,5013962
2022-09-27,112.3015,112.4956,112.0734,112.2845,5194668
2022-09-28,112.2845,113.9362,113.6941,113.8151,1784283
2022-09-29,113.8151,114.2046,113.8063,114.0054,6247797
2022-09-30,114.0054,114.2757,114.2153,114.2455,4318971
2022-10-03,114.2455,114.7379,112.8266,113.7822,7489875
2022-10-04,113.7822,113.851,113.6262,113.7386,7314572
2022-10-05,113.7386,114.3574,114.0301,114.1938,2003061
2022-10-06,114.1938,112.1976,111.6179,111.9077,1013066
2022-10-07,111.9077,110.4727,109.817,110.1449,4508146
2022-10-10,110.1449,111.2456,111.0844,111.165,6615271
2022-10-11,111.165,111.716,111.1372,111.4266,2861331
2022-10-12,111.4266,111.802,110.6264,111.2142,1658343
2022-10-13,111.2142,111.904,110.6403,111.2722,3031113
2022-10-14,111.2722,112.0392,111.5024,111.7708,1041529
2022-10-17,111.7708,111.9119,110.2531,111.0825,3174415
2022-10-18,111.0825,110.5265,109.6392,110.0829,4848530
2022-10-19,110.0829,110.6773,110.0727,110.375,5656758
2022-10-20,110.375,109.4646,108.7744,109.1195,7283274
2022-10-21,109.1195,110.5526,108.8239,109.6883,2653548
2022-10-24,109.6883,107.886,107.1184,107.5022,2041019
2022-10-25,107.5022,109.3982,108.3433,108.8707,618920
2022-10-26,108.8707,109.8429,109.2026,109.5228,906547
2022-10-27,109.5228,109.899,109.8865,109.8927,6986455
2022-10-28,109.8927,111.6541,110.8052,111.2296,2159090
2022-10-31,111.2296,113.6939,113.3243,113.5091,2157583
2022-11-01,113.5091,115.2492,114.6181,114.9337,563014
2022-11-02,114.9337,112.5039,112.4087,112.4563,4209362
2022-11-03,112.4563,111.0349,110.517,110.7759,7386155
2022-11-04,110.7759,110.851,109.112,109.9815,6977006
2022-11-07,109.9815,110.7375,109.3603,110.0489,6410494
2022-11-08,110.0489,111.4844,110.0513,110.7679,1735382
2022-11-09,110.7679,109.8862,109.7945,109.8403,6164717
2022-11-10,109.8403,110.5157,109.7239,110.1198,5728298
2022-11-11,110.1198,109.7398,108.578,109.1589,5032889
2022-11-14,109.1589,108.4753,108.3113,108.3933,3691849
2022-11-15,108.3933,107.004,106.2179,106.611,7836346
2022-11-16,106.611,105.5218,105.4142,105.468,4382506
2022-11-17,105.468,104.4297,103.1748,103.8022,2919493
2022-11-18,103.8022,103.2202,102.0288,102.6245,7924609
2022-11-21,102.6245,103.9665,103.9565,103.9615,856778
2022-11-22,103.9615,103.3297,102.2996,102.8146,1797682
2022-11-23,102.8146,106.3005,105.9917,106.1461,3632293
2022-11-24,106.1461,107.1873,106.4295,106.8084,2041037
2022-11-25,106.8084,107.2579,106.8974,107.0776,4532371
2022-11-28,107.0776,107.1165,104.9079,106.0122,5354501
2022-11-29,106.0122,107.024,106.8538,106.9389,3102352
2022-11-30,106.9389,106.4202,106.049,106.2346,2031817
2022-12-01,106.2346,106.5943,106.2501,106.4222,7267835
2022-12-02,106.4222,110.3179,109.2326,109.7753,6731616
2022-12-05,109.7753,110.1516,109.2118,109.6817,2515074
2022-12-06,109.6817,111.5408,110.9355,111.2382,6215175
2022-12-07,111.2382,110.8629,109.8103,110.3366,5220058
2022-12-08,110.3366,111.1082,109.5385,110.3234,4462931
2022-12-09,110.3234,112.8707,112.5825,112.7266,7827605
2022-12-12,112.7266,112.1409,111.6895,111.9152,5040334
2022-12-13,111.9152,114.4476,114.373,114.4103,7119511
2022-12-14,114.4103,115.5813,115.2602,115.4208,2302502
2022-12-15,115.4208,114.9022,114.4552,114.6787,1962538
2022-12-16,114.6787,115.8994,115.2746,115.587,6879878
2022-12-19,115.587,116.9949,116.963,116.979,6245980
2022-12-20,116.979,118.4032,117.3777,117.8905,2526819
2022-12-21,117.8905,116.2272,115.222,115.7246,2574520
2022-12-22,115.7246,115.0655,114.4418,114.7536,5709995
2022-12-23,114.7536,114.9735,113.9217,114.4476,2932665
2022-12-26,114.4476,114.6846,114.0749,114.3797,4434053
2022-12-27,114.3797,115.4827,115.0561,115.2694,6364075
2022-12-28,115.2694,116.3478,114.7525,115.5501,5652682
2022-12-29,115.5501,114.0557,113.4391,113.7474,1232722
2022-12-30,113.7474,114.8478,113.7559,114.3019,5580692
2023-01-02,114.3019,115.629,114.7249,115.177,2291396
2023-01-03,115.177,116.2035,115.7726,115.9881,6525261
2023-01-04,115.9881,117.7546,117.3202,117.5374,6169463
2023-01-05,117.5374,119.1273,118.383,118.7551,1700847
2023-01-06,118.7551,119.5673,119.327,119.4471,1534104
2023-01-09,119.4471,119.6677,119.0971,119.3824,2950700
2023-01-10,119.3824,117.7276,116.3956,117.0616,4375416
2023-01-11,117.0616,118.5207,116.8833,117.702,5538460
2023-01-12,117.702,118.4932,117.5689,118.0311,4518293
2023-01-13,118.0311,118.4923,118.4115,118.4519,1716053
2023-01-16,118.4519,117.0632,116.3087,116.6859,5972184
2023-01-17,116.6859,115.5993,114.8338,115.2165,7817619
2023-01-18,115.2165,116.9608,116.4729,116.7169,5509667
2023-01-19,116.7169,116.8918,116.5012,116.6965,6538602
2023-01-20,116.6965,118.3499,117.0302,117.6901,4601599
2023-01-23,117.6901,118.0718,117.459,117.7654,2194000
2023-01-24,117.7654,118.5513,117.1343,117.8428,1890598
2023-01-25,117.8428,119.7145,118.7113,119.2129,5046925
2023-01-26,119.2129,118.9856,118.0393,118.5125,3069849
2023-01-27,118.5125,118.8671,118.5026,118.6849,1231658
2023-01-30,118.6849,118.1819,117.9456,118.0637,4296315
2023-01-31,118.0637,118.4228,116.5471,117.485,5379797
2023-02-01,117.485,118.5415,115.6285,117.085,7559432
2023-02-02,117.085,117.7178,117.1478,117.4328,4275702
2023-02-03,117.4328,116.8807,116.7095,116.7951,4590284
2023-02-06,116.7951,118.8576,118.3504,118.604,6112310
2023-02-07,118.604,117.7895,116.956,117.3728,7270161
2023-02-08,117.3728,117.2952,116.9947,117.145,2899771
2023-02-09,117.145,117.4005,115.7264,116.5634,7398410
2023-02-10,116.5634,118.7498,118.5315,118.6407,2955918
2023-02-13,118.6407,119.1933,118.7197,118.9565,4305721
2023-02-14,118.9565,120.7956,120.1538,120.4747,6153400
2023-02-15,120.4747,118.5812,118.182,118.3816,6899029
2023-02-16,118.3816,119.1959,118.3986,118.7972,6575858
2023-02-17,118.7972,120.4048,119.8117,120.1083,2866304
2023-02-20,120.1083,120.5316,119.9944,120.263,810435
2023-02-21,120.263,122.3833,121.3109,121.8471,658477
2023-02-22,121.8471,121.3423,120.9164,121.1294,2895682
2023-02-23,121.1294,123.6163,122.8484,123.2323,5894779
2023-02-24,123.2323,126.9493,126.4852,126.7172,7610928
2023-02-27,126.7172,127.0499,125.3593,126.2046,4230370
2023-02-28,126.2046,125.5721,125.5665,125.5693,2937839
2023-03-01,125.5693,128.1588,127.475,127.8169,4188173
2023-03-02,127.8169,130.8708,129.7328,130.3018,5709501
2023-03-03,130.3018,129.7262,129.3251,129.5257,7351059
2023-03-06,129.5257,129.2716,128.5542,128.9129,1846652
2023-03-07,128.9129,128.9528,128.0798,128.5163,7205836
2023-03-08,128.5163,126.6462,126.3487,126.4975,4428685
2023-03-09,126.4975,125.184,125.1123,125.1482,2480407
2023-03-10,125.1482,124.4373,122.9354,123.6863,6643192
2023-03-13,123.6863,122.7638,122.4137,122.5887,3777746
2023-03-14,122.5887,123.011,122.1379,122.5745,1301125
2023-03-15,122.5745,123.2393,122.6735,122.9564,2886537
2023-03-16,122.9564,125.554,125.0521,125.3031,3498778
2023-03-17,125.3031,123.8727,123.8234,123.848,6887246
2023-03-20,123.848,125.3607,125.3536,125.3572,5627348
2023-03-21,125.3572,125.4036,124.7429,125.0732,3193695
2023-03-22,125.0732,125.386,124.687,125.0365,2268693
2023-03-23,125.0365,126.3033,125.8786,126.091,2491161
2023-03-24,126.091,124.6858,124.196,124.4409,4362949
2023-03-27,124.4409,125.3139,124.7876,125.0508,1810015
2023-03-28,125.0508,126.418,124.2588,125.3384,5754230
2023-03-29,125.3384,126.6726,125.5656,126.1191,4356600
2023-03-30,126.1191,126.8379,126.353,126.5955,5013257
2023-03-31,126.5955,130.8701,129.9699,130.42,601894
2023-04-03,130.42,129.8237,129.1055,129.4646,1908277
2023-04-04,129.4646,128.8826,128.4791,128.6809,3033200
2023-04-05,128.6809,128.3022,127.2189,127.7605,6688753
2023-04-06,127.7605,127.2631,126.6365,126.9498,2104592
2023-04-07,126.9498,126.3649,125.6758,126.0203,4974024
2023-04-10,126.0203,128.5683,127.171,127.8697,4067945
2023-04-11,127.8697,130.7378,129.4763,130.107,4166569
2023-04-12,130.107,129.3928,129.1227,129.2578,3729112
2023-04-13,129.2578,128.2006,127.8224,128.0115,1548966
2023-04-14,128.0115,128.8502,128.7025,128.7764,7623324
2023-04-17,128.7764,128.8734,127.055,127.9642,5100549
2023-04-18,127.9642,129.1893,128.7677,128.9785,4716794
2023-04-19,128.9785,129.8643,128.7992,129.3318,1332307
2023-04-20,129.3318,127.7261,126.3514,127.0387,2589632
2023-04-21,127.0387,130.247,128.6704,129.4587,2340875
2023-04-24,129.4587,132.9075,131.7297,132.3186,5299412
2023-04-25,132.3186,131.7193,131.0579,131.3886,2868417
2023-04-26,131.3886,131.6205,130.0154,130.818,4695843
2023-04-27,130.818,131.5883,131.0254,131.3069,4055971
2023-04-28,131.3069,132.7751,130.9739,131.8745,4506389
2023-05-01,131.8745,133.5544,132.3668,132.9606,812579
2023-05-02,132.9606,136.9213,135.5743,136.2478,7307040
2023-05-03,136.2478,136.0844,135.9148,135.9996,4573542
2023-05-04,135.9996,135.039,134.4479,134.7435,6855421
2023-05-05,134.7435,132.6562,132.4865,132.5713,2063825
2023-05-08,132.5713,131.7169,131.1892,131.453,4018920
2023-05-09,131.453,132.0277,130.8527,131.4402,4528604
2023-05-10,131.4402,135.1201,133.5634,134.3417,3977794
2023-05-11,134.3417,133.7421,133.3577,133.5499,5840679
2023-05-12,133.5499,134.6597,133.2387,133.9492,7933980
2023-05-15,133.9492,134.1846,133.7415,133.963,2024631
2023-05-16,133.963,136.0694,135.7864,135.9279,1691890
2023-05-17,135.9279,140.6951,139.6145,140.1548,2845251
2023-05-18,140.1548,139.84,138.7733,139.3066,5724369
2023-05-19,139.3066,138.7229,138.3419,138.5324,3392531
2023-05-22,138.5324,140.3485,140.2939,140.3212,5461914
2023-05-23,140.3212,141.5351,141.498,141.5166,3323978
2023-05-24,141.5166,145.1702,144.2919,144.731,6501946
2023-05-25,144.731,145.9269,145.6581,145.7925,4683583
2023-05-26,145.7925,145.7456,144.672,145.2088,1406395
2023-05-29,145.2088,146.8065,145.7647,146.2856,6529819
2023-05-30,146.2856,148.9034,147.6752,148.2893,4328239
2023-05-31,148.2893,150.9077,148.6952,149.8015,7851650
2023-06-01,149.8015,151.3219,150.2008,150.7614,5030734
2023-06-02,150.7614,153.6637,151.835,152.7493,3923994
2023-06-05,152.7493,155.3571,154.5513,154.9542,5357018
2023-06-06,154.9542,157.6456,157.5404,157.593,2444606
2023-06-07,157.593,159.7935,157.951,158.8722,5305028
2023-06-08,158.8722,159.1863,158.0167,158.6015,2807600
2023-06-09,158.6015,159.5669,158.2904,158.9287,1470278
2023-06-12,158.9287,161.4285,161.161,161.2948,995919
2023-06-13,161.2948,159.8135,159.7249,159.7692,3781837
2023-06-14,159.7692,160.9892,160.0623,160.5257,5771513
2023-06-15,160.5257,159.9308,159.7047,159.8178,5505231
2023-06-16,159.8178,160.2706,159.5712,159.9209,3448134
2023-06-19,159.9209,162.6185,162.2654,162.4419,2809608
2023-06-20,162.4419,163.9539,161.7735,162.8637,1847203
2023-06-21,162.8637,163.8774,162.1294,163.0034,7166781
2023-06-22,163.0034,161.247,159.5793,160.4132,966589
2023-06-23,160.4132,162.442,161.3673,161.9047,2893365
2023-06-26,161.9047,163.7423,162.6829,163.2126,1687018
2023-06-27,163.2126,168.3248,166.7856,167.5552,2192737
2023-06-28,167.5552,167.5345,166.4407,166.9876,5597579
2023-06-29,166.9876,168.5078,166.4472,167.4775,7911979
2023-06-30,167.4775,168.7844,167.2754,168.0299,2767357
2023-07-03,168.0299,171.9209,170.6636,171.2923,2299971
2023-07-04,171.2923,171.8445,170.4511,171.1478,1644337
2023-07-05,171.1478,171.9599,171.5868,171.7734,1924473
